"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"124","County",2019-05-12,"10","DE","10001","Kent County",33692,144312,574684,109274,173380,70961,80627,78227,39496,12063,3931,5234,1491,"10-10001-20190512"
"125","County",2019-05-12,"10","DE","10003","New Castle County",115612,442013,1692626,365044,451055,191426,315710,251987,70180,21250,10992,7256,7726,"10-10003-20190512"
"126","County",2019-05-12,"10","DE","10005","Sussex County",42572,186013,736881,123179,211666,88226,120979,123367,45645,13721,5973,2870,1255,"10-10005-20190512"
"127","County",2019-05-13,"10","DE","10001","Kent County",31488,146516,621499,114908,187847,78438,80319,85259,52454,11287,4101,5337,1549,"10-10001-20190513"
"128","County",2019-05-13,"10","DE","10003","New Castle County",109066,448559,1837853,409889,455298,210639,355222,291455,73438,19780,8593,5610,7929,"10-10003-20190513"
"129","County",2019-05-13,"10","DE","10005","Sussex County",40949,187636,824662,145153,230234,95344,129348,150751,51021,14078,5290,2379,1064,"10-10005-20190513"
"130","County",2019-05-14,"10","DE","10001","Kent County",30346,147658,670183,131364,190444,88796,87621,91570,59293,11090,3521,4873,1611,"10-10001-20190514"
"131","County",2019-05-14,"10","DE","10003","New Castle County",107348,450277,2017676,457689,501457,235177,385655,323270,75175,18380,8252,5437,7184,"10-10003-20190514"
"132","County",2019-05-14,"10","DE","10005","Sussex County",40084,188501,922025,165208,254214,110178,139557,172130,59742,12032,4887,3305,772,"10-10005-20190514"
"133","County",2019-05-15,"10","DE","10001","Kent County",30177,147827,691807,145871,194449,91503,88974,88930,58335,13039,3411,5290,2005,"10-10001-20190515"
"134","County",2019-05-15,"10","DE","10003","New Castle County",105565,452060,2083710,486593,506635,236029,399696,336663,76570,19607,8745,4485,8687,"10-10003-20190515"
"135","County",2019-05-15,"10","DE","10005","Sussex County",39332,189253,934125,179023,243121,107461,144712,176391,61840,12515,5477,2606,979,"10-10005-20190515"
"136","County",2019-05-16,"10","DE","10001","Kent County",29853,148151,694007,143401,198282,87725,88941,88920,63128,13038,4179,4320,2073,"10-10001-20190516"
"137","County",2019-05-16,"10","DE","10003","New Castle County",104508,453117,2060160,485414,489548,227698,390697,341540,82054,20022,9354,5683,8150,"10-10003-20190516"
"138","County",2019-05-16,"10","DE","10005","Sussex County",39267,189318,904088,160331,237768,106939,139144,170240,66005,14768,5760,2197,936,"10-10005-20190516"
"139","County",2019-05-17,"10","DE","10001","Kent County",29287,148717,728851,150697,205177,89162,97823,97462,64117,12921,4797,4399,2296,"10-10001-20190517"
"140","County",2019-05-17,"10","DE","10003","New Castle County",102539,455086,2178494,514330,532213,245856,412806,342259,82630,23560,10740,5905,8195,"10-10003-20190517"
"141","County",2019-05-17,"10","DE","10005","Sussex County",38663,189922,955298,175354,245247,119468,144013,184589,62423,15181,5558,2150,1315,"10-10005-20190517"
"142","County",2019-05-18,"10","DE","10001","Kent County",31178,146826,704095,149370,203610,94979,91067,84917,53801,14150,5518,4376,2307,"10-10001-20190518"
